Time,G8,G9,GA,GB,B1,B2,B3,lat,lon,gpsacc,imei,time
0,0,0,0,0,0,0,0,10.8810112,-1.0883402,96,8.62308E+14,735927.158
0,0,0,0,0,0,0,0,10.8810112,-1.0883402,96,8.62308E+14,735927.1582
0,0,0,0,0,0,0,0,10.8810112,-1.0883403,30,8.62308E+14,735927.1583
0,0,0,0,0,0,0,0,10.8810112,-1.0883403,38,8.62308E+14,735927.1584
0,0,0,0,0,0,0,0,10.8810112,-1.0883403,96,8.62308E+14,735927.1585
0,0,0,0,0,0,0,0,10.8810112,-1.0883403,96,8.62308E+14,735927.1586
0,0,0,0,0,0,0,0,10.8810112,-1.0883403,43,8.62308E+14,735927.1587
0,0,0,0,0,0,0,0,10.8810112,-1.0883403,96,8.62308E+14,735927.1588
0,0,0,0,0,0,0,0,10.8810112,-1.0883403,96,8.62308E+14,735927.159
0,0,0,0,0,0,0,0,10.8810111,-1.0883403,96,8.62308E+14,735927.1591
0,0,0,0,0,0,0,0,10.8810111,-1.0883403,96,8.62308E+14,735927.1592
0,0,0,0,0,0,0,0,10.8810111,-1.0883404,96,8.62308E+14,735927.1593
0,0,0,0,0,0,0,0,10.8810111,-1.0883404,96,8.62308E+14,735927.1594
0,0,0,0,0,0,0,0,10.8810111,-1.0883404,96,8.62308E+14,735927.1595
0,0,0,0,0,0,0,0,10.8810111,-1.0883404,96,8.62308E+14,735927.1597
0,0,0,0,0,0,0,0,10.881011,-1.0883404,29,8.62308E+14,735927.1598
0,0,0,0,0,0,0,0,10.881011,-1.0883404,96,8.62308E+14,735927.1599
0,0,0,0,0,0,0,0,10.881011,-1.0883404,22,8.62308E+14,735927.16
0,0,0,0,0,0,0,0,10.881011,-1.0883404,34,8.62308E+14,735927.1601
0,0,0,0,0,0,0,0,10.881011,-1.0883404,96,8.62308E+14,735927.1603
0,0,0,0,0,0,0,0,10.881011,-1.0883404,36,8.62308E+14,735927.1604
0,0,0,0,0,0,0,0,10.881011,-1.0883404,28,8.62308E+14,735927.1605
0,0,0,0,0,0,0,0,10.881011,-1.0883404,20,8.62308E+14,735927.1606
0,0,0,0,0,0,0,0,10.881011,-1.0883404,96,8.62308E+14,735927.1607
0,0,0,0,0,0,0,0,10.881011,-1.0883404,96,8.62308E+14,735927.1608
0,0,0,0,0,0,0,0,10.881011,-1.0883404,42,8.62308E+14,735927.161
0,0,0,0,0,0,0,0,10.881011,-1.0883405,96,8.62308E+14,735927.1611
0,0,0,0,0,0,0,0,10.881011,-1.0883405,28,8.62308E+14,735927.1612
0,0,0,0,0,0,0,0,10.881011,-1.0883405,24,8.62308E+14,735927.1613
0,0,0,0,0,0,0,0,10.881011,-1.0883405,96,8.62308E+14,735927.1614
0,0,0,0,0,0,0,0,10.881011,-1.0883405,48,8.62308E+14,735927.1615
0,0,0,0,0,0,0,0,10.881011,-1.0883405,30,8.62308E+14,735927.1617
0,0,0,0,0,0,0,0,10.881011,-1.0883405,96,8.62308E+14,735927.1618
0,0,0,0,0,0,0,0,10.881011,-1.0883405,18,8.62308E+14,735927.1619
0,0,0,0,0,0,0,0,10.881011,-1.0883405,96,8.62308E+14,735927.162
0,0,0,0,0,0,0,0,10.8810109,-1.0883405,49,8.62308E+14,735927.1621
0,0,0,0,0,0,0,0,10.8810109,-1.0883405,30,8.62308E+14,735927.1622
0,0,0,0,0,0,0,0,10.8810109,-1.0883405,44,8.62308E+14,735927.1624
0,0,0,0,0,0,0,0,10.8810109,-1.0883405,96,8.62308E+14,735927.1625
0,0,0,0,0,0,0,0,10.8810109,-1.0883405,96,8.62308E+14,735927.1626
0,0,0,0,0,0,0,0,10.8810109,-1.0883405,36,8.62308E+14,735927.1627
0,0,0,0,0,0,0,0,10.8810109,-1.0883405,47,8.62308E+14,735927.1628
0,0,0,0,0,0,0,0,10.8810109,-1.0883405,39,8.62308E+14,735927.1629
0,0,0,0,0,0,0,0,10.8810109,-1.0883405,96,8.62308E+14,735927.1631
0,0,0,0,0,0,0,0,10.8810109,-1.0883405,96,8.62308E+14,735927.1632
0,0,0,0,0,0,0,0,10.8810109,-1.0883405,96,8.62308E+14,735927.1633
0,0,0,0,0,0,0,0,10.8810109,-1.0883405,37,8.62308E+14,735927.1634
0,0,0,0,0,0,0,0,10.8810109,-1.0883405,31,8.62308E+14,735927.1635
0,0,0,0,0,0,0,0,10.8810108,-1.0883405,51,8.62308E+14,735927.1636
0,0,0,0,0,0,0,0,10.8810108,-1.0883405,42,8.62308E+14,735927.1638
0,0,0,0,0,0,0,0,10.8810108,-1.0883405,42,8.62308E+14,735927.1639
0,0,0,0,0,0,0,0,10.8810108,-1.0883405,38,8.62308E+14,735927.164
0,0,0,0,0,0,0,0,10.8810108,-1.0883405,41,8.62308E+14,735927.1641
0,0,0,0,0,0,0,0,10.8810108,-1.0883405,19,8.62308E+14,735927.1642
0,0,0,0,0,0,0,0,10.8810108,-1.0883405,28,8.62308E+14,735927.1643
0,0,0,0,0,0,0,0,10.8810108,-1.0883405,23,8.62308E+14,735927.1645
0,0,0,0,0,0,0,0,10.8810107,-1.0883405,96,8.62308E+14,735927.1646
0,0,0,0,0,0,0,0,10.8810107,-1.0883405,96,8.62308E+14,735927.1647
0,0,0,0,0,0,0,0,10.8810107,-1.0883405,19,8.62308E+14,735927.1648
0,0,0,0,0,0,0,0,10.8810107,-1.0883405,35,8.62308E+14,735927.1649
0,0,0,0,0,0,0,0,10.8810107,-1.0883406,31,8.62308E+14,735927.165
0,0,0,0,0,0,0,0,10.8810106,-1.0883406,48,8.62308E+14,735927.1652
0,0,0,0,0,0,0,0,10.8810106,-1.0883406,96,8.62308E+14,735927.1653
0,0,0,0,0,0,0,0,10.8810106,-1.0883407,38,8.62308E+14,735927.1654
0,0,0,0,0,0,0,0,10.8810106,-1.0883407,52,8.62308E+14,735927.1655
0,0,0,0,0,0,0,0,10.8810106,-1.0883407,30,8.62308E+14,735927.1656
0,0,0,0,0,0,0,0,10.8810106,-1.0883407,30,8.62308E+14,735927.1657
0,0,0,0,0,0,0,0,10.8810106,-1.0883407,29,8.62308E+14,735927.1659
0,0,0,0,0,0,0,0,10.8810106,-1.0883407,39,8.62308E+14,735927.166
0,0,0,0,0,0,0,0,10.8810106,-1.0883407,45,8.62308E+14,735927.1661
0,0,0,0,0,0,0,0,10.8810106,-1.0883407,32,8.62308E+14,735927.1662
0,0,0,0,0,0,0,0,10.8810105,-1.0883407,56,8.62308E+14,735927.1663
0,0,0,0,0,0,0,0,10.8810105,-1.0883408,32,8.62308E+14,735927.1664
0,0,0,0,0,0,0,0,10.8810105,-1.0883408,21,8.62308E+14,735927.1666
0,0,0,0,0,0,0,0,10.8810113,-1.0883382,38,8.62308E+14,735927.1251
0,0,0,0,0,0,0,0,10.8810113,-1.0883382,20,8.62308E+14,735927.1252
0,0,0,0,0,0,0,0,10.8810113,-1.0883382,96,8.62308E+14,735927.1253
0,0,0,0,0,0,0,0,10.8810113,-1.0883382,38,8.62308E+14,735927.1254
0,0,0,0,0,0,0,0,10.8810113,-1.0883382,31,8.62308E+14,735927.1255
0,0,0,0,0,0,0,0,10.8810113,-1.0883382,32,8.62308E+14,735927.1256
0,0,0,0,0,0,0,0,10.8810113,-1.0883383,42,8.62308E+14,735927.1257
0,0,0,0,0,0,0,0,10.8810113,-1.0883383,52,8.62308E+14,735927.1259
0,0,0,0,0,0,0,0,10.8810113,-1.0883383,96,8.62308E+14,735927.126
0,0,0,0,0,0,0,0,10.8810113,-1.0883383,23,8.62308E+14,735927.1261
0,0,0,0,0,0,0,0,10.8810113,-1.0883383,96,8.62308E+14,735927.1262
0,0,0,0,0,0,0,0,10.8810114,-1.0883383,20,8.62308E+14,735927.1263
0,0,0,0,0,0,0,0,10.8810114,-1.0883383,96,8.62308E+14,735927.1264
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,96,8.62308E+14,735927.1266
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,42,8.62308E+14,735927.1267
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,14,8.62308E+14,735927.1268
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,50,8.62308E+14,735927.1269
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,41,8.62308E+14,735927.127
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,41,8.62308E+14,735927.1271
0,0,0,0,0,0,0,0,10.8810114,-1.0883383,61,8.62308E+14,735927.1273
0,0,0,0,0,0,0,0,10.8810114,-1.0883383,61,8.62308E+14,735927.1274
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,37,8.62308E+14,735927.1275
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,37,8.62308E+14,735927.1276
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,37,8.62308E+14,735927.1277
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,38,8.62308E+14,735927.1278
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,39,8.62308E+14,735927.128
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,19,8.62308E+14,735927.1281
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,31,8.62308E+14,735927.1282
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,38,8.62308E+14,735927.1283
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,32,8.62308E+14,735927.1284
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,96,8.62308E+14,735927.1285
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,96,8.62308E+14,735927.1287
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,96,8.62308E+14,735927.1288
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,96,8.62308E+14,735927.1289
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,96,8.62308E+14,735927.129
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,96,8.62308E+14,735927.1291
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,30,8.62308E+14,735927.1292
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,21,8.62308E+14,735927.1294
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,96,8.62308E+14,735927.1295
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,96,8.62308E+14,735927.1296
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,17,8.62308E+14,735927.1297
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,96,8.62308E+14,735927.1298
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,96,8.62308E+14,735927.1299
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,21,8.62308E+14,735927.1301
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,96,8.62308E+14,735927.1302
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,96,8.62308E+14,735927.1303
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,27,8.62308E+14,735927.1304
0,0,0,0,0,0,0,0,10.8810113,-1.0883384,46,8.62308E+14,735927.1305
0,0,0,0,0,0,0,0,10.8810113,-1.0883384,35,8.62308E+14,735927.1306
0,0,0,0,0,0,0,0,10.8810113,-1.0883384,45,8.62308E+14,735927.1308
0,0,0,0,0,0,0,0,10.8810113,-1.0883384,27,8.62308E+14,735927.1309
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,17,8.62308E+14,735927.131
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,96,8.62308E+14,735927.1311
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,44,8.62308E+14,735927.1312
0,0,0,0,0,0,0,0,10.8810114,-1.0883385,19,8.62308E+14,735927.1313
0,0,0,0,0,0,0,0,10.8810114,-1.0883385,28,8.62308E+14,735927.1314
0,0,0,0,0,0,0,0,10.8810114,-1.0883385,96,8.62308E+14,735927.1316
0,0,0,0,0,0,0,0,10.8810114,-1.0883385,19,8.62308E+14,735927.1317
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,29,8.62308E+14,735927.1318
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,37,8.62308E+14,735927.1319
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,96,8.62308E+14,735927.132
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,96,8.62308E+14,735927.1321
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,46,8.62308E+14,735927.1323
0,0,0,0,0,0,0,0,10.8810114,-1.0883384,96,8.62308E+14,735927.1324
0,0,0,0,0,0,0,0,10.8810114,-1.0883385,26,8.62308E+14,735927.1325
0,0,0,0,0,0,0,0,10.8810114,-1.0883385,43,8.62308E+14,735927.1326
0,0,0,0,0,0,0,0,10.8810114,-1.0883385,27,8.62308E+14,735927.1327
0,0,0,0,0,0,0,0,10.8810114,-1.0883385,96,8.62308E+14,735927.1329
0,0,0,0,0,0,0,0,10.8810114,-1.0883385,14,8.62308E+14,735927.133
0,0,0,0,0,0,0,0,10.8810114,-1.0883385,96,8.62308E+14,735927.1331
0,0,0,0,0,0,0,0,10.8810114,-1.0883385,96,8.62308E+14,735927.1332
0,0,0,0,0,0,0,0,10.8810114,-1.0883385,29,8.62308E+14,735927.1333
0,0,0,0,0,0,0,0,10.8810114,-1.0883385,96,8.62308E+14,735927.1334
0,0,0,0,0,0,0,0,10.8810114,-1.0883385,39,8.62308E+14,735927.1335
0,0,0,0,0,0,0,0,10.8810114,-1.0883385,96,8.62308E+14,735927.1337
0,0,0,0,0,0,0,0,10.8810115,-1.0883385,48,8.62308E+14,735927.1338
0,0,0,0,0,0,0,0,10.8810115,-1.0883386,25,8.62308E+14,735927.1339
0,0,0,0,0,0,0,0,10.8810115,-1.0883386,25,8.62308E+14,735927.134
0,0,0,0,0,0,0,0,10.8810115,-1.0883386,28,8.62308E+14,735927.1341
0,0,0,0,0,0,0,0,10.8810115,-1.0883386,96,8.62308E+14,735927.1342
0,0,0,0,0,0,0,0,10.8810115,-1.0883386,24,8.62308E+14,735927.1344
0,0,0,0,0,0,0,0,10.8810115,-1.0883386,47,8.62308E+14,735927.1345
0,0,0,0,0,0,0,0,10.8810115,-1.0883386,28,8.62308E+14,735927.1346
0,0,0,0,0,0,0,0,10.8810115,-1.0883386,96,8.62308E+14,735927.1347
0,0,0,0,0,0,0,0,10.8810115,-1.0883386,35,8.62308E+14,735927.1348
0,0,0,0,0,0,0,0,10.8810115,-1.0883386,43,8.62308E+14,735927.1349
0,0,0,0,0,0,0,0,10.8810115,-1.0883386,45,8.62308E+14,735927.1351
0,0,0,0,0,0,0,0,10.8810115,-1.0883386,37,8.62308E+14,735927.1352
0,0,0,0,0,0,0,0,10.8810115,-1.0883386,49,8.62308E+14,735927.1353
0,0,0,0,0,0,0,0,10.8810116,-1.0883386,48,8.62308E+14,735927.1354
0,0,0,0,0,0,0,0,10.8810116,-1.0883386,38,8.62308E+14,735927.1355
0,0,0,0,0,0,0,0,10.8810116,-1.0883386,46,8.62308E+14,735927.1356
0,0,0,0,0,0,0,0,10.8810116,-1.0883386,29,8.62308E+14,735927.1358
0,0,0,0,0,0,0,0,10.8810116,-1.0883386,29,8.62308E+14,735927.1359
0,0,0,0,0,0,0,0,10.8810116,-1.0883386,45,8.62308E+14,735927.136
0,0,0,0,0,0,0,0,10.8810116,-1.0883386,96,8.62308E+14,735927.1361
0,0,0,0,0,0,0,0,10.8810116,-1.0883386,96,8.62308E+14,735927.1362
0,0,0,0,0,0,0,0,10.8810116,-1.0883386,45,8.62308E+14,735927.1363
0,0,0,0,0,0,0,0,10.8810116,-1.0883386,96,8.62308E+14,735927.1365
0,0,0,0,0,0,0,0,10.8810116,-1.0883386,96,8.62308E+14,735927.1366
0,0,0,0,0,0,0,0,10.8810116,-1.0883387,96,8.62308E+14,735927.1367
0,0,0,0,0,0,0,0,10.8810116,-1.0883387,96,8.62308E+14,735927.1368
0,0,0,0,0,0,0,0,10.8810116,-1.0883387,96,8.62308E+14,735927.1369
0,0,0,0,0,0,0,0,10.8810116,-1.0883387,30,8.62308E+14,735927.137
0,0,0,0,0,0,0,0,10.8810116,-1.0883387,96,8.62308E+14,735927.1371
0,0,0,0,0,0,0,0,10.8810116,-1.0883387,28,8.62308E+14,735927.1373
0,0,0,0,0,0,0,0,10.8810116,-1.0883387,28,8.62308E+14,735927.1374
0,0,0,0,0,0,0,0,10.8810116,-1.0883387,37,8.62308E+14,735927.1375
0,0,0,0,0,0,0,0,10.8810116,-1.0883387,51,8.62308E+14,735927.1376
0,0,0,0,0,0,0,0,10.8810116,-1.0883387,30,8.62308E+14,735927.1377
0,0,0,0,0,0,0,0,10.8810116,-1.0883387,27,8.62308E+14,735927.1378
0,0,0,0,0,0,0,0,10.8810116,-1.0883387,34,8.62308E+14,735927.138
0,0,0,0,0,0,0,0,10.8810116,-1.0883387,96,8.62308E+14,735927.1381
0,0,0,0,0,0,0,0,10.8810116,-1.0883387,96,8.62308E+14,735927.1382
0,0,0,0,0,0,0,0,10.8810116,-1.0883387,96,8.62308E+14,735927.1383
0,0,0,0,0,0,0,0,10.8810116,-1.0883387,90,8.62308E+14,735927.1384
0,0,0,0,0,0,0,0,10.8810116,-1.0883387,90,8.62308E+14,735927.1386
0,0,0,0,0,0,0,0,10.8810116,-1.0883387,90,8.62308E+14,735927.1387
0,0,0,0,0,0,0,0,10.8810116,-1.0883387,86,8.62308E+14,735927.1388
0,0,0,0,0,0,0,0,10.8810116,-1.0883387,86,8.62308E+14,735927.1389
0,0,0,0,0,0,0,0,10.8810116,-1.0883387,61,8.62308E+14,735927.139
0,0,0,0,0,0,0,0,10.8810116,-1.0883388,30,8.62308E+14,735927.1391
0,0,0,0,0,0,0,0,10.8810116,-1.0883388,30,8.62308E+14,735927.1393
0,0,0,0,0,0,0,0,10.8810116,-1.0883388,30,8.62308E+14,735927.1394
0,0,0,0,0,0,0,0,10.8810116,-1.0883389,64,8.62308E+14,735927.1395
0,0,0,0,0,0,0,0,10.8810116,-1.0883389,96,8.62308E+14,735927.1396
0,0,0,0,0,0,0,0,10.8810116,-1.0883389,96,8.62308E+14,735927.1397
0,0,0,0,0,0,0,0,10.8810116,-1.0883389,96,8.62308E+14,735927.1398
0,0,0,0,0,0,0,0,10.8810116,-1.088339,96,8.62308E+14,735927.14
0,0,0,0,0,0,0,0,10.8810116,-1.088339,96,8.62308E+14,735927.1401
0,0,0,0,0,0,0,0,10.8810117,-1.088339,25,8.62308E+14,735927.1402
0,0,0,0,0,0,0,0,10.8810117,-1.088339,96,8.62308E+14,735927.1403
0,0,0,0,0,0,0,0,10.8810117,-1.088339,96,8.62308E+14,735927.1404
0,0,0,0,0,0,0,0,10.8810117,-1.088339,96,8.62308E+14,735927.1406
0,0,0,0,0,0,0,0,10.8810117,-1.088339,96,8.62308E+14,735927.1407
0,0,0,0,0,0,0,0,10.8810117,-1.088339,96,8.62308E+14,735927.1408
0,0,0,0,0,0,0,0,10.8810117,-1.0883391,35,8.62308E+14,735927.1409
0,0,0,0,0,0,0,0,10.8810117,-1.0883391,44,8.62308E+14,735927.141
0,0,0,0,0,0,0,0,10.8810117,-1.0883391,37,8.62308E+14,735927.1411
0,0,0,0,0,0,0,0,10.8810117,-1.0883391,96,8.62308E+14,735927.1412
0,0,0,0,0,0,0,0,10.8810117,-1.0883391,96,8.62308E+14,735927.1414
0,0,0,0,0,0,0,0,10.8810117,-1.0883391,61,8.62308E+14,735927.1415
0,0,0,0,0,0,0,0,10.8810117,-1.0883391,61,8.62308E+14,735927.1416
0,0,0,0,0,0,0,0,10.8810117,-1.0883391,26,8.62308E+14,735927.1417
0,0,0,0,0,0,0,0,10.8810117,-1.0883391,96,8.62308E+14,735927.1418
0,0,0,0,0,0,0,0,10.8810117,-1.0883391,96,8.62308E+14,735927.1419
0,0,0,0,0,0,0,0,10.8810117,-1.0883391,51,8.62308E+14,735927.1421
0,0,0,0,0,0,0,0,10.8810117,-1.0883392,25,8.62308E+14,735927.1422
0,0,0,0,0,0,0,0,10.8810117,-1.0883392,25,8.62308E+14,735927.1423
0,0,0,0,0,0,0,0,10.8810117,-1.0883392,96,8.62308E+14,735927.1424
0,0,0,0,0,0,0,0,10.8810117,-1.0883392,96,8.62308E+14,735927.1425
0,0,0,0,0,0,0,0,10.8810117,-1.0883392,27,8.62308E+14,735927.1426
0,0,0,0,0,0,0,0,10.8810117,-1.0883392,52,8.62308E+14,735927.1428
0,0,0,0,0,0,0,0,10.8810117,-1.0883392,37,8.62308E+14,735927.1429
0,0,0,0,0,0,0,0,10.8810117,-1.0883392,32,8.62308E+14,735927.143
0,0,0,0,0,0,0,0,10.8810117,-1.0883392,46,8.62308E+14,735927.1431
0,0,0,0,0,0,0,0,10.8810117,-1.0883392,42,8.62308E+14,735927.1432
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,21,8.62308E+14,735927.1433
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,96,8.62308E+14,735927.1435
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,49,8.62308E+14,735927.1436
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,42,8.62308E+14,735927.1437
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,46,8.62308E+14,735927.1438
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,96,8.62308E+14,735927.1439
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,42,8.62308E+14,735927.144
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,45,8.62308E+14,735927.1442
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,32,8.62308E+14,735927.1443
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,18,8.62308E+14,735927.1444
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,32,8.62308E+14,735927.1445
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,25,8.62308E+14,735927.1446
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,35,8.62308E+14,735927.1447
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,96,8.62308E+14,735927.1449
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,39,8.62308E+14,735927.145
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,39,8.62308E+14,735927.1451
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,38,8.62308E+14,735927.1452
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,32,8.62308E+14,735927.1453
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,96,8.62308E+14,735927.1454
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,29,8.62308E+14,735927.1456
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,32,8.62308E+14,735927.1457
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,96,8.62308E+14,735927.1458
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,26,8.62308E+14,735927.1459
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,21,8.62308E+14,735927.146
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,38,8.62308E+14,735927.1461
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,96,8.62308E+14,735927.1463
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,96,8.62308E+14,735927.1464
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,43,8.62308E+14,735927.1465
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,96,8.62308E+14,735927.1466
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,96,8.62308E+14,735927.1467
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,32,8.62308E+14,735927.1468
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,96,8.62308E+14,735927.147
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,28,8.62308E+14,735927.1471
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,47,8.62308E+14,735927.1472
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,96,8.62308E+14,735927.1473
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,52,8.62308E+14,735927.1474
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,96,8.62308E+14,735927.1475
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,96,8.62308E+14,735927.1477
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,28,8.62308E+14,735927.1478
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,96,8.62308E+14,735927.1479
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,38,8.62308E+14,735927.148
0,0,0,0,0,0,0,0,10.8810116,-1.0883392,96,8.62308E+14,735927.1481
0,0,0,0,0,0,0,0,10.8810116,-1.0883393,96,8.62308E+14,735927.1482
0,0,0,0,0,0,0,0,10.8810116,-1.0883393,27,8.62308E+14,735927.1484
0,0,0,0,0,0,0,0,10.8810116,-1.0883393,96,8.62308E+14,735927.1485
0,0,0,0,0,0,0,0,10.8810116,-1.0883393,49,8.62308E+14,735927.1486
0,0,0,0,0,0,0,0,10.8810116,-1.0883393,96,8.62308E+14,735927.1487
0,0,0,0,0,0,0,0,10.8810115,-1.0883393,96,8.62308E+14,735927.1488
0,0,0,0,0,0,0,0,10.8810115,-1.0883393,50,8.62308E+14,735927.1489
0,0,0,0,0,0,0,0,10.8810115,-1.0883393,96,8.62308E+14,735927.1491
0,0,0,0,0,0,0,0,10.8810115,-1.0883393,96,8.62308E+14,735927.1492
0,0,0,0,0,0,0,0,10.8810116,-1.0883393,96,8.62308E+14,735927.1493
0,0,0,0,0,0,0,0,10.8810115,-1.0883393,96,8.62308E+14,735927.1494
0,0,0,0,0,0,0,0,10.8810115,-1.0883393,96,8.62308E+14,735927.1495
0,0,0,0,0,0,0,0,10.8810115,-1.0883393,17,8.62308E+14,735927.1496
0,0,0,0,0,0,0,0,10.8810115,-1.0883393,96,8.62308E+14,735927.1498
0,0,0,0,0,0,0,0,10.8810115,-1.0883393,96,8.62308E+14,735927.1499
0,0,0,0,0,0,0,0,10.8810115,-1.0883393,96,8.62308E+14,735927.15
0,0,0,0,0,0,0,0,10.8810115,-1.0883393,96,8.62308E+14,735927.1501
0,0,0,0,0,0,0,0,10.8810115,-1.0883393,96,8.62308E+14,735927.1502
0,0,0,0,0,0,0,0,10.8810116,-1.0883393,96,8.62308E+14,735927.1503
0,0,0,0,0,0,0,0,10.8810116,-1.0883393,96,8.62308E+14,735927.1505
0,0,0,0,0,0,0,0,10.8810116,-1.0883393,96,8.62308E+14,735927.1506
0,0,0,0,0,0,0,0,10.8810116,-1.0883393,96,8.62308E+14,735927.1507
0,0,0,0,0,0,0,0,10.8810116,-1.0883393,46,8.62308E+14,735927.1508
0,0,0,0,0,0,0,0,10.8810116,-1.0883393,27,8.62308E+14,735927.1509
0,0,0,0,0,0,0,0,10.8810116,-1.0883393,96,8.62308E+14,735927.151
0,0,0,0,0,0,0,0,10.8810116,-1.0883393,96,8.62308E+14,735927.1512
0,0,0,0,0,0,0,0,10.8810116,-1.0883393,96,8.62308E+14,735927.1513
0,0,0,0,0,0,0,0,10.8810116,-1.0883393,49,8.62308E+14,735927.1514
0,0,0,0,0,0,0,0,10.8810116,-1.0883393,96,8.62308E+14,735927.1515
0,0,0,0,0,0,0,0,10.8810116,-1.0883393,96,8.62308E+14,735927.1516
0,0,0,0,0,0,0,0,10.8810115,-1.0883394,39,8.62308E+14,735927.1517
0,0,0,0,0,0,0,0,10.8810115,-1.0883395,32,8.62308E+14,735927.1519
0,0,0,0,0,0,0,0,10.8810115,-1.0883395,36,8.62308E+14,735927.152
0,0,0,0,0,0,0,0,10.8810115,-1.0883395,17,8.62308E+14,735927.1521
0,0,0,0,0,0,0,0,10.8810115,-1.0883395,96,8.62308E+14,735927.1522
0,0,0,0,0,0,0,0,10.8810115,-1.0883395,96,8.62308E+14,735927.1523
0,0,0,0,0,0,0,0,10.8810115,-1.0883396,46,8.62308E+14,735927.1524
0,0,0,0,0,0,0,0,10.8810115,-1.0883396,46,8.62308E+14,735927.1526
