Time,G8,G9,GA,GB,B1,B2,B3,lat,lon,gpsacc,imei,time
0,0,0,0,0,0,0,0,10.8809877,-1.0885273,96,8.62E+14,735924.0358
0,0,0,0,0,0,0,0,10.8809877,-1.0885273,20,8.62E+14,735924.036
0,0,0,0,0,0,0,0,10.8809877,-1.0885273,96,8.62E+14,735924.0361
0,0,0,0,0,0,0,0,10.8809877,-1.0885273,23,8.62E+14,735924.0362
0,0,0,0,0,0,0,0,10.8809877,-1.0885273,23,8.62E+14,735924.0363
0,0,0,0,0,0,0,0,10.8809877,-1.0885273,22,8.62E+14,735924.0364
0,0,0,0,0,0,0,0,10.8809877,-1.0885273,27,8.62E+14,735924.0366
0,0,0,0,0,0,0,0,10.8809877,-1.0885273,32,8.62E+14,735924.0367
0,0,0,0,0,0,0,0,10.8809877,-1.0885273,24,8.62E+14,735924.0368
0,0,0,0,0,0,0,0,10.8809877,-1.0885273,34,8.62E+14,735924.0369
0,0,0,0,0,0,0,0,10.8809877,-1.0885273,96,8.62E+14,735924.037
0,0,0,0,0,0,0,0,10.8809877,-1.0885273,96,8.62E+14,735924.0371
0,0,0,0,0,0,0,0,10.8809877,-1.0885273,96,8.62E+14,735924.0373
0,0,0,0,0,0,0,0,10.8809877,-1.0885273,25,8.62E+14,735924.0374
0,0,0,0,0,0,0,0,10.8809876,-1.0885273,22,8.62E+14,735924.0375
0,0,0,0,0,0,0,0,10.8809876,-1.0885273,45,8.62E+14,735924.0376
0,0,0,0,0,0,0,0,10.8809876,-1.0885273,23,8.62E+14,735924.0377
0,0,0,0,0,0,0,0,10.8809876,-1.0885273,29,8.62E+14,735924.0378
0,0,0,0,0,0,0,0,10.8809876,-1.0885273,96,8.62E+14,735924.0379
0,0,0,0,0,0,0,0,10.8809876,-1.0885273,34,8.62E+14,735924.0381
0,0,0,0,0,0,0,0,10.8809876,-1.0885273,30,8.62E+14,735924.0382
0,0,0,0,0,0,0,0,10.8809876,-1.0885273,51,8.62E+14,735924.0383
0,0,0,0,0,0,0,0,10.8809876,-1.0885273,38,8.62E+14,735924.0384
0,0,0,0,0,0,0,0,10.8809876,-1.0885273,28,8.62E+14,735924.0385
0,0,0,0,0,0,0,0,10.8809876,-1.0885273,23,8.62E+14,735924.0386
0,0,0,0,0,0,0,0,10.8809876,-1.0885273,36,8.62E+14,735924.0388
0,0,0,0,0,0,0,0,10.8809876,-1.0885273,26,8.62E+14,735924.0389
0,0,0,0,0,0,0,0,10.8809876,-1.0885273,23,8.62E+14,735924.039
0,0,0,0,0,0,0,0,10.8809876,-1.0885273,47,8.62E+14,735924.0391
0,0,0,0,0,0,0,0,10.8809876,-1.0885273,33,8.62E+14,735924.0392
0,0,0,0,0,0,0,0,10.8809876,-1.0885273,32,8.62E+14,735924.0394
0,0,0,0,0,0,0,0,10.8809876,-1.0885273,37,8.62E+14,735924.0395
0,0,0,0,0,0,0,0,10.8809876,-1.0885273,24,8.62E+14,735924.0396
0,0,0,0,0,0,0,0,10.8809876,-1.0885273,20,8.62E+14,735924.0397
0,0,0,0,0,0,0,0,10.8809876,-1.0885273,16,8.62E+14,735924.0398
0,0,0,0,0,0,0,0,10.8809876,-1.0885273,96,8.62E+14,735924.0399
0,0,0,0,0,0,0,0,10.8809876,-1.0885273,18,8.62E+14,735924.0401
0,0,0,0,0,0,0,0,10.8809877,-1.0885273,26,8.62E+14,735924.0402
0,0,0,0,0,0,0,0,10.8809876,-1.0885273,28,8.62E+14,735924.0403
0,0,0,0,0,0,0,0,10.8809876,-1.0885273,51,8.62E+14,735924.0404
0,0,0,0,0,0,0,0,10.8809876,-1.0885273,28,8.62E+14,735924.0405
0,0,0,0,0,0,0,0,10.8809876,-1.0885273,25,8.62E+14,735924.0406
0,0,0,0,0,0,0,0,10.8809876,-1.0885273,14,8.62E+14,735924.0408
0,0,0,0,0,0,0,0,10.8809876,-1.0885273,96,8.62E+14,735924.0409
0,0,0,0,0,0,0,0,10.8809876,-1.0885273,21,8.62E+14,735924.041
0,0,0,0,0,0,0,0,10.8809876,-1.0885272,35,8.62E+14,735924.0411
0,0,0,0,0,0,0,0,10.8809876,-1.0885272,35,8.62E+14,735924.0412
0,0,0,0,0,0,0,0,10.8809876,-1.0885272,51,8.62E+14,735924.0413
0,0,0,0,0,0,0,0,10.8809876,-1.0885272,31,8.62E+14,735924.0415
0,0,0,0,0,0,0,0,10.8809876,-1.0885272,21,8.62E+14,735924.0416
0,0,0,0,0,0,0,0,10.8809869,-1.0885277,96,8.62E+14,735924.0001
NaN,-93,-94,-97,-96,-92,-79,NaN,10.8855066,-1.0778113,3258,8.62E+14,735925.4859
0,-83,-93,-99,-100,-101,0,0,10.8855066,-1.0778113,3258,8.62E+14,735925.486
0,-86,-95,-98,-98,-86,0,0,10.8855066,-1.0778113,3258,8.62E+14,735925.4861
0,-87,-92,-97,-98,-86,0,0,10.8855066,-1.0778113,3258,8.62E+14,735925.4862
0,-86,-96,-99,-101,-87,0,0,10.8808274,-1.087647,29,8.62E+14,735925.4864
0,-86,-98,-96,-97,-87,0,0,10.8808494,-1.0874404,27,8.62E+14,735925.4865
0,-83,-93,-96,-98,-86,0,0,10.8808389,-1.0874715,30,8.62E+14,735925.4866
0,-86,-98,-97,-99,-87,0,0,10.880843,-1.0874675,44,8.62E+14,735925.4867
0,-90,-92,-101,-99,-100,0,0,10.8808502,-1.087461,37,8.62E+14,735925.4868
0,-88,-100,-96,-103,-100,0,0,10.880849,-1.0874653,26,8.62E+14,735925.4869
0,-90,-92,-98,-100,-86,0,0,10.8808435,-1.0874713,38,8.62E+14,735925.487
0,-82,-97,-101,-100,-98,0,0,10.8808421,-1.0874767,36,8.62E+14,735925.4872
0,-103,-99,-99,-98,-95,0,0,10.8808343,-1.0874852,22,8.62E+14,735925.4873
0,-94,-100,-98,-98,-93,0,0,10.8808242,-1.0875276,13,8.62E+14,735925.4874
0,-93,-100,-98,-98,-97,0,0,10.8808169,-1.0875615,7,8.62E+14,735925.4875
0,-94,-100,-97,-99,-95,0,0,10.8808169,-1.0875615,7,8.62E+14,735925.4876
0,-102,-102,-98,-99,-97,0,0,10.8808499,-1.0877793,8,8.62E+14,735925.4877
0,-95,-100,-97,-99,-98,0,0,10.8808581,-1.0877797,6,8.62E+14,735925.4879
0,-95,-100,-102,-97,-98,0,0,10.8808776,-1.0877792,8,8.62E+14,735925.488
0,-92,-103,-98,-97,-96,0,0,10.8808896,-1.0877616,10,8.62E+14,735925.4881
0,-102,-99,-97,-100,-96,0,0,10.8809016,-1.087762,10,8.62E+14,735925.4882
0,-91,-100,-102,-99,-94,0,0,10.8808991,-1.0877616,8,8.62E+14,735925.4883
0,-95,-100,-96,-98,-96,0,0,10.8808964,-1.0877595,12,8.62E+14,735925.4884
0,-94,-98,-99,-101,-94,0,0,10.880902,-1.0877605,10,8.62E+14,735925.4886
0,-95,-98,-96,-98,-96,0,0,10.8808956,-1.0877676,8,8.62E+14,735925.4887
0,-101,-100,-97,-98,-93,0,0,10.8808941,-1.0877633,13,8.62E+14,735925.4888
0,-95,-98,-98,-99,-94,0,0,10.8809019,-1.0877646,16,8.62E+14,735925.4889
0,-94,-99,-100,-99,-97,0,0,10.8809023,-1.0877646,10,8.62E+14,735925.489
0,-95,-99,-101,-100,-93,0,0,10.880904,-1.0877626,9,8.62E+14,735925.4891
0,-92,-103,-96,-100,-93,0,0,10.8809011,-1.0877557,9,8.62E+14,735925.4893
0,-95,-99,-96,-103,-96,0,0,10.8809011,-1.0877557,9,8.62E+14,735925.4894
0,-92,-103,-96,-98,-93,0,0,10.8809025,-1.0877532,8,8.62E+14,735925.4895
0,-94,-100,-100,-98,-95,0,0,10.8809025,-1.0877532,8,8.62E+14,735925.4896
0,-94,-99,-97,-98,-96,0,0,10.8808941,-1.0877522,14,8.62E+14,735925.4897
0,-92,-101,-96,-97,-96,0,0,10.8808937,-1.087752,11,8.62E+14,735925.4898
0,-94,-104,-99,-99,-96,0,0,10.8808924,-1.0877522,11,8.62E+14,735925.4899
0,-91,-101,-101,-99,-96,0,0,10.880892,-1.0877523,17,8.62E+14,735925.4901
0,-91,-100,-97,-98,-94,0,0,10.8808924,-1.0877525,16,8.62E+14,735925.4902
0,-91,-97,-100,-98,-97,0,0,10.8808928,-1.0877526,11,8.62E+14,735925.4903
0,-103,-99,-100,-96,-97,0,0,10.8808928,-1.0877526,12,8.62E+14,735925.4904
0,-92,-101,-95,-98,-96,0,0,10.8808928,-1.0877526,12,8.62E+14,735925.4905
0,-95,-99,-99,-100,-95,0,0,10.8808929,-1.0877527,14,8.62E+14,735925.4906
0,-94,-100,-100,-100,-96,0,0,10.880893,-1.0877527,18,8.62E+14,735925.4908
0,-95,-99,-96,-100,-98,0,0,10.880893,-1.0877527,8,8.62E+14,735925.4909
0,-90,-98,-99,-98,-97,0,0,10.8809016,-1.0877545,7,8.62E+14,735925.491
0,-92,-100,-98,-98,-95,0,0,10.8809045,-1.0877568,9,8.62E+14,735925.4911
0,-92,-104,-96,-100,-97,0,0,10.880904,-1.087762,6,8.62E+14,735925.4912
0,-94,-99,-98,-97,-97,0,0,10.8808971,-1.0877639,8,8.62E+14,735925.4913
0,-94,-101,-99,-99,-100,0,0,10.8808902,-1.0877665,11,8.62E+14,735925.4915
0,-91,-100,-98,-101,-98,0,0,10.8808874,-1.0877706,8,8.62E+14,735925.4916
0,-94,-100,-98,-99,-95,0,0,10.8808856,-1.0877726,9,8.62E+14,735925.4917
0,-91,-98,-100,-101,-97,0,0,10.8808888,-1.0877743,5,8.62E+14,735925.4918
0,-103,-102,-103,-98,-94,0,0,10.8808916,-1.0877732,7,8.62E+14,735925.4919
0,-101,-104,-99,-99,-97,0,0,10.8808908,-1.0877746,8,8.62E+14,735925.492
0,-93,-101,-102,-100,-96,0,0,10.8808874,-1.0877766,12,8.62E+14,735925.4921
0,-93,-100,-97,-99,-96,0,0,10.880885,-1.0877762,7,8.62E+14,735925.4923
0,-93,-100,-100,-95,-100,0,0,10.8808881,-1.0877744,8,8.62E+14,735925.4924
0,-102,-100,-102,-100,-93,0,0,10.8808871,-1.0877731,8,8.62E+14,735925.4925
0,-100,-96,-100,-96,-95,0,0,10.8808864,-1.087774,11,8.62E+14,735925.4926
0,-90,-96,-98,-102,-101,0,0,10.8808863,-1.0877751,11,8.62E+14,735925.4927
0,-90,-97,-101,-96,-90,0,0,10.880886,-1.0877756,9,8.62E+14,735925.4928
0,-90,-97,-100,-99,-89,0,0,10.880886,-1.0877756,9,8.62E+14,735925.493
0,-96,-101,-103,-101,-89,0,0,10.8808877,-1.0877752,12,8.62E+14,735925.4931
0,-88,-99,-100,-94,-89,0,0,10.8808882,-1.0877717,15,8.62E+14,735925.4932
0,-91,-95,-98,-94,-88,0,0,10.8808887,-1.0877711,11,8.62E+14,735925.4933
0,-90,-100,-101,-100,-88,0,0,10.8808876,-1.0877721,96,8.62E+14,735925.4934
0,-88,-95,-98,-94,-87,0,0,10.8808877,-1.0877723,18,8.62E+14,735925.4935
0,-90,-95,-97,-100,-93,0,0,10.8808876,-1.0877723,15,8.62E+14,735925.4937
0,-99,-96,-96,-99,-90,0,0,10.8808877,-1.0877723,13,8.62E+14,735925.4938
0,-98,-100,-99,-91,-89,0,0,10.8808876,-1.0877725,17,8.62E+14,735925.4939
